player_name,team,Position,Wins,Losses,Draws
A. Adalsteinsson,Rutgers Scarlet Knights,CB,2,0,1
A. Adalsteinsson,Rutgers Scarlet Knights,"CB, LCB",1,0,0
A. Adalsteinsson,Rutgers Scarlet Knights,"CB, RCB",2,0,0
A. Adalsteinsson,Rutgers Scarlet Knights,LCB,5,0,1
A. Adalsteinsson,Rutgers Scarlet Knights,"LCB, RCB",1,0,0
A. Adalsteinsson,Rutgers Scarlet Knights,RCB,1,0,0
A. Barger,Indiana Hoosiers,0,2,0,0
A. Barger,Indiana Hoosiers,LB,23,1,9
A. Barger,Indiana Hoosiers,"LB, LB5",1,0,0
A. Barger,Indiana Hoosiers,"LB, LWB",1,0,0
A. Barger,Indiana Hoosiers,"LB, RB",1,0,0
A. Bilow,Ohio State Buckeyes,0,6,0,1
A. Bilow,Ohio State Buckeyes,"AMF, CF, LW",1,0,0
A. Bilow,Ohio State Buckeyes,CF,3,0,1
A. Bilow,Ohio State Buckeyes,LAMF,1,0,0
A. Bilow,Ohio State Buckeyes,"LAMF, RAMF",1,0,0
A. Bilow,Ohio State Buckeyes,"LCMF, RW",1,0,0
A. Bilow,Ohio State Buckeyes,LW,4,0,1
A. Bilow,Ohio State Buckeyes,"LW, CF",1,0,2
A. Bilow,Ohio State Buckeyes,"LW, RCMF3",1,0,0
A. Bilow,Ohio State Buckeyes,"LW, RW",2,0,2
A. Bilow,Ohio State Buckeyes,RAMF,2,0,1
A. Bilow,Ohio State Buckeyes,"RAMF, RW",1,0,1
A. Bilow,Ohio State Buckeyes,"RCMF, RW",1,0,0
A. Bilow,Ohio State Buckeyes,RW,10,0,2
A. Bilow,Ohio State Buckeyes,"RW, CF",1,0,0
A. Braman,Midwestern State Mustangs,GK,3,0,0
A. Braman,Wisconsin Badgers,GK,2,0,0
A. Camara,Kentucky Wildcats,AMF,2,0,0
A. Camara,Kentucky Wildcats,"AMF, CF",4,0,0
A. Camara,Kentucky Wildcats,"AMF, CF, RAMF",1,0,0
A. Camara,Kentucky Wildcats,CF,8,0,4
A. Camara,Kentucky Wildcats,"CF, RWF",1,0,0
A. Camara,Louisville Cardinals,CF,37,4,3
A. Camara,Louisville Cardinals,"CF, LW",1,0,0
A. Camara,Louisville Cardinals,"CF, LW, RW",1,0,0
A. Camara,Louisville Cardinals,"CF, LWB",0,1,0
A. Camara,Louisville Cardinals,"CF, RW",2,0,0
A. Camara,Penn State Nittany Lion,"AMF, CF",1,0,0
A. Camara,Penn State Nittany Lion,CF,6,0,1
A. Camara,Penn State Nittany Lion,"RWF, CF",0,0,1
A. Cooke,Colgate Raiders,GK,30,1,8
A. Cooke,Penn State Nittany Lion,GK,10,0,2
A. Flynn,Rutgers Scarlet Knights,0,9,0,2
A. Flynn,Rutgers Scarlet Knights,LB,2,0,1
A. Flynn,Rutgers Scarlet Knights,LB5,1,0,0
A. Flynn,Rutgers Scarlet Knights,LCB,5,0,0
A. Flynn,Rutgers Scarlet Knights,"LCB, LCB3",1,0,0
A. Flynn,Rutgers Scarlet Knights,"LCB, RW",1,0,0
A. Flynn,Rutgers Scarlet Knights,LCB3,2,0,0
A. Flynn,Rutgers Scarlet Knights,LCMF3,1,0,0
A. Flynn,Rutgers Scarlet Knights,LWB,1,0,0
A. Flynn,Rutgers Scarlet Knights,RCB,0,0,1
A. Hall,Washington Huskies,AMF,2,0,0
A. Hall,Washington Huskies,"AMF, CF",1,0,0
A. Hall,Washington Huskies,"AMF, RAMF",0,0,1
A. Hall,Washington Huskies,CF,2,0,0
A. Hall,Washington Huskies,LW,1,0,1
A. Hall,Washington Huskies,"LW, CF",0,0,1
A. Hall,Washington Huskies,RW,0,0,1
A. Hall,Washington Huskies,"RW, CF",1,0,0
A. Kato,Penn State Nittany Lion,0,0,0,1
A. Kato,Penn State Nittany Lion,CF,10,0,4
A. Legaspi,UCLA Bruins,"CB, RCB",1,0,0
A. Legaspi,UCLA Bruins,"LCB3, RCB3",1,0,0
A. Legaspi,UCLA Bruins,RB,3,0,1
A. Legaspi,UCLA Bruins,RCB,2,0,1
A. Legaspi,UCLA Bruins,RCB3,3,0,2
A. Narang,UCLA Bruins,0,2,0,1
A. Narang,UCLA Bruins,AMF,1,0,0
A. Narang,UCLA Bruins,DMF,5,0,1
A. Narang,UCLA Bruins,"DMF, LCMF",0,0,1
A. Narang,UCLA Bruins,"DMF, RCMF3",1,0,0
A. Narang,UCLA Bruins,"DMF, RDMF",1,0,0
A. Narang,UCLA Bruins,LCMF,0,0,1
A. Narang,UCLA Bruins,"LCMF, LCMF3",1,0,0
A. Narang,UCLA Bruins,"LCMF3, RCMF3",1,0,0
A. Narang,UCLA Bruins,LDMF,1,0,0
A. Narang,UCLA Bruins,RCMF,2,0,0
A. Narang,UCLA Bruins,RCMF3,1,0,0
A. Ndrenika,Maryland College Park Terrapins,AMF,1,0,0
A. Ndrenika,Maryland College Park Terrapins,"AMF, LAMF",0,0,1
A. Ndrenika,Maryland College Park Terrapins,"AMF, LCMF",1,0,0
A. Ndrenika,Maryland College Park Terrapins,"AMF, LW",1,0,0
A. Ndrenika,Maryland College Park Terrapins,"AMF, RAMF",0,0,1
A. Ndrenika,Maryland College Park Terrapins,"AMF, RCMF",1,0,0
A. Ndrenika,Maryland College Park Terrapins,"AMF, RDMF",1,0,0
A. Ndrenika,Maryland College Park Terrapins,LAMF,1,0,1
A. Ndrenika,Maryland College Park Terrapins,"LAMF, LDMF",0,0,1
A. Ndrenika,Maryland College Park Terrapins,LCMF,2,0,1
A. Ndrenika,Maryland College Park Terrapins,"LCMF, LW",1,0,0
A. Ndrenika,Maryland College Park Terrapins,"LCMF, RCMF",2,0,0
A. Ndrenika,Maryland College Park Terrapins,"LDMF, RAMF",1,0,0
A. Ndrenika,Maryland College Park Terrapins,"LDMF, RDMF",1,0,0
A. Ndrenika,Maryland College Park Terrapins,RAMF,0,0,1
A. Ndrenika,Maryland College Park Terrapins,RCMF,4,0,1
A. Ndrenika,Maryland College Park Terrapins,"RCMF, RW",1,0,0
A. Nitzl,Maryland College Park Terrapins,"AMF, LDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"CB, DMF, LB, RDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,DMF,3,0,0
A. Nitzl,Maryland College Park Terrapins,"DMF, LB",0,0,1
A. Nitzl,Maryland College Park Terrapins,"DMF, LDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"DMF, LDMF, RB",1,0,0
A. Nitzl,Maryland College Park Terrapins,"DMF, RB",1,0,0
A. Nitzl,Maryland College Park Terrapins,"DMF, RDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,LB,10,1,2
A. Nitzl,Maryland College Park Terrapins,"LB, LCB3",1,0,0
A. Nitzl,Maryland College Park Terrapins,"LB, LDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"LB, RCMF, RDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"LB, RDMF",1,0,1
A. Nitzl,Maryland College Park Terrapins,"LCB, RB, RDMF",0,0,1
A. Nitzl,Maryland College Park Terrapins,"LCB, RDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,LCMF,1,1,1
A. Nitzl,Maryland College Park Terrapins,"LCMF, RCMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,LDMF,4,0,1
A. Nitzl,Maryland College Park Terrapins,"LDMF, RB",0,0,1
A. Nitzl,Maryland College Park Terrapins,"LDMF, RB, RDMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"LDMF, RCMF",1,0,0
A. Nitzl,Maryland College Park Terrapins,"LDMF, RDMF",5,0,2
A. Nitzl,Maryland College Park Terrapins,RB,4,0,1
A. Nitzl,Maryland College Park Terrapins,"RB, RB5",1,0,0
A. Nitzl,Maryland College Park Terrapins,"RB, RCB3",1,0,0
A. Nitzl,Maryland College Park Terrapins,"RB, RCMF",2,0,0
A. Nitzl,Maryland College Park Terrapins,"RB, RDMF",1,0,1
A. Nitzl,Maryland College Park Terrapins,RCMF,0,0,1
A. Nitzl,Maryland College Park Terrapins,"RCMF, RDMF",0,1,0
A. Nitzl,Maryland College Park Terrapins,RDMF,5,0,0
A. Ochoa,San Diego State Aztecs,AMF,2,1,0
A. Ochoa,San Diego State Aztecs,"AMF, LCMF, LDMF",0,0,1
A. Ochoa,San Diego State Aztecs,"AMF, LDMF",1,0,0
A. Ochoa,San Diego State Aztecs,"AMF, LDMF, RDMF",0,1,0
A. Ochoa,San Diego State Aztecs,"AMF, RCMF",1,0,0
A. Ochoa,San Diego State Aztecs,LCMF,1,0,0
A. Ochoa,San Diego State Aztecs,"LCMF, LDMF, RCMF",1,0,0
A. Ochoa,San Diego State Aztecs,"LCMF, RCMF",2,0,0
A. Ochoa,San Diego State Aztecs,LDMF,1,0,0
A. Ochoa,San Diego State Aztecs,"LDMF, RDMF",1,0,1
A. Ochoa,San Diego State Aztecs,LWF,4,0,0
A. Ochoa,San Diego State Aztecs,"LWF, RCMF",1,0,0
A. Ochoa,San Diego State Aztecs,"LWF, RWF",1,0,1
A. Ochoa,San Diego State Aztecs,RW,1,1,0
A. Ochoa,San Diego State Aztecs,RWF,2,0,1
A. Ochoa,UCLA Bruins,0,1,0,0
A. Ochoa,UCLA Bruins,AMF,2,0,1
A. Ochoa,UCLA Bruins,"AMF, CF",2,0,0
A. Ochoa,UCLA Bruins,"AMF, CF, RWF",1,0,0
A. Ochoa,UCLA Bruins,"AMF, LCMF",1,0,0
A. Ochoa,UCLA Bruins,"AMF, LDMF, RCMF3",1,0,0
A. Ochoa,UCLA Bruins,CF,3,0,2
A. Ochoa,UCLA Bruins,"CF, LAMF",1,0,0
A. Ochoa,UCLA Bruins,"CF, LCMF",1,0,0
A. Ochoa,UCLA Bruins,"CF, LCMF3",2,0,0
A. Ochoa,UCLA Bruins,"CF, LCMF3, LWF",1,0,0
A. Ochoa,UCLA Bruins,"CF, LW",2,0,0
A. Ochoa,UCLA Bruins,"CF, RB, RCMF3, RW",0,0,1
A. Ochoa,UCLA Bruins,"CF, RCMF, RW",2,0,0
A. Ochoa,UCLA Bruins,"CF, RCMF3",1,0,0
A. Ochoa,UCLA Bruins,"CF, RW",0,0,1
A. Ochoa,UCLA Bruins,"DMF, LW",1,0,0
A. Ochoa,UCLA Bruins,"LAMF, LDMF",1,0,0
A. Ochoa,UCLA Bruins,"LAMF, LW, RW",1,0,0
A. Ochoa,UCLA Bruins,"LAMF, RAMF",1,0,0
A. Ochoa,UCLA Bruins,LCMF,2,0,0
A. Ochoa,UCLA Bruins,"LCMF, LCMF3, LW",1,0,0
A. Ochoa,UCLA Bruins,"LCMF, LW",1,0,0
A. Ochoa,UCLA Bruins,"LCMF, RAMF, RDMF",1,0,0
A. Ochoa,UCLA Bruins,"LCMF, RCMF",3,0,1
A. Ochoa,UCLA Bruins,"LCMF3, LWF",1,0,0
A. Ochoa,UCLA Bruins,"LCMF3, RCMF",1,0,0
A. Ochoa,UCLA Bruins,"LCMF3, RWF",0,0,1
A. Ochoa,UCLA Bruins,LW,1,0,0
A. Ochoa,UCLA Bruins,"LW, RCMF",0,0,1
A. Ochoa,UCLA Bruins,"LW, RCMF, RW",1,0,0
A. Ochoa,UCLA Bruins,"LW, RW",1,0,1
A. Ochoa,UCLA Bruins,"LWF, RCMF, RWF",0,0,1
A. Ochoa,UCLA Bruins,RCMF,1,0,0
A. Ochoa,UCLA Bruins,"RCMF, CF",1,0,0
A. Ochoa,UCLA Bruins,"RCMF, RCMF3",1,0,0
A. Ochoa,UCLA Bruins,"RCMF, RCMF3, RW",1,0,0
A. Ochoa,UCLA Bruins,RW,1,0,1
A. Roberts,Ohio State Buckeyes,"CF, RW",1,0,0
A. Roberts,Ohio State Buckeyes,DMF,1,0,0
A. Roberts,Ohio State Buckeyes,"DMF, CF",1,0,0
A. Roberts,Ohio State Buckeyes,"LB, LCMF",0,0,1
A. Roberts,Ohio State Buckeyes,"LB, RB",1,0,0
A. Roberts,Ohio State Buckeyes,"LB, RCB, RCMF",1,0,0
A. Roberts,Ohio State Buckeyes,LCMF,1,0,1
A. Roberts,Ohio State Buckeyes,"LCMF, LW, RW",1,0,0
A. Roberts,Ohio State Buckeyes,"LCMF, RB",1,0,0
A. Roberts,Ohio State Buckeyes,"LCMF, RCMF",1,0,0
A. Roberts,Ohio State Buckeyes,"LCMF, RW",0,0,1
A. Roberts,Ohio State Buckeyes,"LW, RB, RCMF",0,0,1
A. Roberts,Ohio State Buckeyes,"RAMF, RB",2,0,0
A. Roberts,Ohio State Buckeyes,RB,3,0,3
A. Roberts,Ohio State Buckeyes,"RB, RCMF",2,0,0
A. Roberts,Ohio State Buckeyes,"RB, RW",1,0,0
A. Roberts,Ohio State Buckeyes,RCMF,1,0,0
A. Roberts,Ohio State Buckeyes,RW,1,0,0
A. Samways,Ohio State Buckeyes,"LAMF, RB",1,0,0
A. Samways,Ohio State Buckeyes,LB,4,0,1
A. Samways,Ohio State Buckeyes,"LB, LW, RB",0,1,0
A. Samways,Ohio State Buckeyes,"LB, RB",7,0,2
A. Samways,Ohio State Buckeyes,"LCMF, RCMF",1,0,0
A. Samways,Ohio State Buckeyes,"LW, RB",1,0,0
A. Samways,Ohio State Buckeyes,RAMF,0,0,1
A. Samways,Ohio State Buckeyes,RB,38,0,10
A. Samways,Ohio State Buckeyes,"RB5, RWB",0,0,1
A. Sheppela,Maryland College Park Terrapins,0,1,0,1
A. Sheppela,Maryland College Park Terrapins,CF,1,0,0
A. Sheppela,Maryland College Park Terrapins,"CF, RAMF",1,0,0
A. Sheppela,Maryland College Park Terrapins,"CF, RW",1,0,0
A. Sheppela,Maryland College Park Terrapins,RAMF,4,0,1
A. Sheppela,Maryland College Park Terrapins,"RCMF, RW",1,0,0
A. Sheppela,Maryland College Park Terrapins,RW,1,0,1
A. Vovk,UCLA Bruins,0,1,0,0
A. Vovk,UCLA Bruins,CF,3,0,2
A. Vovk,UCLA Bruins,"CF, LW",2,0,0
A. Vovk,UCLA Bruins,"CF, RB",1,0,0
A.Awujo,Northwestern Wildcats,CF,7,0,0
A.Awujo,Northwestern Wildcats,"LWF, RAMF, RW",1,0,0
A.Awujo,Northwestern Wildcats,"LWF, RWF",1,0,0
A.Awujo,Northwestern Wildcats,"RCMF, RW",1,0,0
A.Awujo,Northwestern Wildcats,RW,2,0,1
A.Awujo,Northwestern Wildcats,"RW, CF",2,0,0
A.Awujo,Northwestern Wildcats,"RWF, CF",1,0,0
A.Awujo,Villanova Wildcats,0,1,0,0
A.Awujo,Villanova Wildcats,CF,16,1,1
A.Awujo,Villanova Wildcats,"CF, LW, RW",1,0,0
A.Awujo,Villanova Wildcats,"CF, RAMF",1,0,0
A.Awujo,Villanova Wildcats,"CF, RDMF",0,0,1
A.Awujo,Villanova Wildcats,"CF, RW",4,0,0
A.Awujo,Villanova Wildcats,"CF, RWF",1,0,0
A.Awujo,Villanova Wildcats,LAMF,0,0,1
A.Awujo,Villanova Wildcats,"LAMF, RAMF",1,0,1
A.Awujo,Villanova Wildcats,"LAMF, RAMF, CF",1,0,0
A.Awujo,Villanova Wildcats,LW,3,0,0
A.Awujo,Villanova Wildcats,RAMF,1,0,0
A.Awujo,Villanova Wildcats,"RCMF3, RWF",1,0,0
A.Awujo,Villanova Wildcats,RW,3,2,0
A.Awujo,Villanova Wildcats,"RW, CF",3,0,0
B. Baldvinsson,Wisconsin Badgers,LB,20,0,7
B. Blevins,Michigan Wolverines,"AMF, LAMF, LCMF, RCMF",0,1,0
B. Blevins,Michigan Wolverines,"AMF, LAMF, RDMF",1,0,0
B. Blevins,Michigan Wolverines,"AMF, LCMF",1,0,0
B. Blevins,Michigan Wolverines,"AMF, LW, RW",1,0,0
B. Blevins,Michigan Wolverines,"AMF, LWB",1,0,0
B. Blevins,Michigan Wolverines,"AMF, RAMF",1,0,0
B. Blevins,Michigan Wolverines,"AMF, RCMF3",1,0,1
B. Blevins,Michigan Wolverines,"AMF, RW",1,0,0
B. Blevins,Michigan Wolverines,CF,0,0,1
B. Blevins,Michigan Wolverines,"CF, RW",0,0,1
B. Blevins,Michigan Wolverines,DMF,1,0,0
B. Blevins,Michigan Wolverines,LAMF,1,0,0
B. Blevins,Michigan Wolverines,"LAMF, LW",1,0,0
B. Blevins,Michigan Wolverines,"LAMF, LW, RW",1,0,0
B. Blevins,Michigan Wolverines,"LAMF, RAMF, RCMF3",1,0,0
B. Blevins,Michigan Wolverines,LB,1,0,1
B. Blevins,Michigan Wolverines,"LB, LB5",1,0,1
B. Blevins,Michigan Wolverines,"LB, LW, LWF",1,0,0
B. Blevins,Michigan Wolverines,LB5,8,0,1
B. Blevins,Michigan Wolverines,"LB5, LCMF3, RCMF3",1,0,0
B. Blevins,Michigan Wolverines,"LB5, LWB",1,0,1
B. Blevins,Michigan Wolverines,LCMF,2,0,0
B. Blevins,Michigan Wolverines,"LCMF, CF",0,0,1
B. Blevins,Michigan Wolverines,"LCMF, LCMF3, LW, RW",1,0,0
B. Blevins,Michigan Wolverines,"LCMF, LW",0,0,1
B. Blevins,Michigan Wolverines,"LCMF, LW, RCMF",1,0,1
B. Blevins,Michigan Wolverines,"LCMF, RCMF",2,0,1
B. Blevins,Michigan Wolverines,"LCMF, RCMF, RW",0,1,0
B. Blevins,Michigan Wolverines,"LCMF, RW",0,1,0
B. Blevins,Michigan Wolverines,LCMF3,1,0,0
B. Blevins,Michigan Wolverines,"LDMF, RCMF",0,0,1
B. Blevins,Michigan Wolverines,LW,2,0,0
B. Blevins,Michigan Wolverines,"LW, RW",3,1,0
B. Blevins,Michigan Wolverines,LWB,4,0,3
B. Blevins,Michigan Wolverines,"LWB, LWF",1,0,0
B. Blevins,Michigan Wolverines,"LWB, RWF",3,0,0
B. Blevins,Michigan Wolverines,RAMF,3,1,1
B. Blevins,Michigan Wolverines,"RAMF, RW",1,0,0
B. Blevins,Michigan Wolverines,RCMF3,1,0,0
B. Blevins,Michigan Wolverines,RW,4,2,1
B. Blevins,Michigan Wolverines,"RW, RWB",1,0,0
B. Clagette,Northwestern Wildcats,CF,4,0,1
B. Clagette,Northwestern Wildcats,"CF, RB, RWF",1,0,0
B. Clagette,Northwestern Wildcats,"CF, RW",1,0,0
B. Clagette,Northwestern Wildcats,RAMF,6,0,3
B. Clagette,Northwestern Wildcats,"RAMF, RB",1,0,0
B. Clagette,Northwestern Wildcats,"RAMF, RB5",1,0,0
B. Clagette,Northwestern Wildcats,RB,9,0,3
B. Clagette,Northwestern Wildcats,"RB, RB5, RWF",1,0,0
B. Clagette,Northwestern Wildcats,"RB, RW",0,0,1
B. Clagette,Northwestern Wildcats,RB5,1,0,0
B. Clagette,Northwestern Wildcats,"RB5, RW",1,0,0
B. Clagette,Northwestern Wildcats,"RCMF, RW",1,0,0
B. Clagette,Northwestern Wildcats,"RCMF3, RW",1,0,0
B. Clagette,Northwestern Wildcats,RW,11,0,0
B. Clagette,Northwestern Wildcats,RWB,1,0,1
B. Clagette,Pittsburgh Panthers,0,6,0,0
B. Clagette,Pittsburgh Panthers,RB,10,0,0
B. Clagette,Pittsburgh Panthers,RW,0,2,0
B. Keating,Rutgers Scarlet Knights,0,7,0,2
B. Keating,Rutgers Scarlet Knights,CF,4,0,0
B. Keating,Rutgers Scarlet Knights,"CF, LWF",0,0,1
B. Keating,Rutgers Scarlet Knights,"CF, RAMF",1,0,0
B. Keating,Rutgers Scarlet Knights,LB,1,0,0
B. Keating,Rutgers Scarlet Knights,RAMF,1,0,0
B. Keating,Rutgers Scarlet Knights,RCB3,1,0,0
B. Keating,Rutgers Scarlet Knights,RCMF,1,0,0
B. LeBel,Louisville Cardinals,"CB, LCB, LCB3",1,0,0
B. LeBel,Louisville Cardinals,LB,2,0,0
B. LeBel,Louisville Cardinals,LCB,36,5,3
B. LeBel,Louisville Cardinals,"LCB, LCB3",8,1,1
B. LeBel,Louisville Cardinals,LCB3,4,1,1
B. LeBel,Louisville Cardinals,RCB,2,0,0
B. LeBel,Louisville Cardinals,"RCB, RCB3",1,0,0
B. LeBel,Northwestern Wildcats,0,2,0,0
B. LeBel,Northwestern Wildcats,"DMF, LCB, LCB3",1,0,0
B. LeBel,Northwestern Wildcats,LCB,4,0,0
B. LeBel,Northwestern Wildcats,"LCB, RCMF",1,0,0
B. LeBel,Northwestern Wildcats,LCMF,1,0,0
B. LeBel,Northwestern Wildcats,"LCMF, CF",1,0,0
B. LeBel,Northwestern Wildcats,"LCMF, RCMF",1,0,0
B. LeBel,Northwestern Wildcats,RCMF,1,0,0
B. Liscum,Penn State Nittany Lion,0,0,0,1
B. Liscum,Penn State Nittany Lion,"AMF, RAMF, RW",1,0,0
B. Liscum,Penn State Nittany Lion,CF,3,0,1
B. Liscum,Penn State Nittany Lion,"CF, LAMF",1,0,0
B. Liscum,Penn State Nittany Lion,"CF, RAMF",1,0,0
B. Liscum,Penn State Nittany Lion,"DMF, RCMF3",1,0,0
B. Liscum,Penn State Nittany Lion,LAMF,1,0,0
B. Liscum,Penn State Nittany Lion,"LAMF, LCMF3, RCMF3, RW",1,0,0
B. Liscum,Penn State Nittany Lion,"LAMF, LWB, RAMF",1,0,0
B. Liscum,Penn State Nittany Lion,"LAMF, RAMF",0,0,2
B. Liscum,Penn State Nittany Lion,"LB, LW",1,0,0
B. Liscum,Penn State Nittany Lion,LCB3,1,0,0
B. Liscum,Penn State Nittany Lion,LCMF,2,0,0
B. Liscum,Penn State Nittany Lion,"LCMF, RCMF, RCMF3",1,0,0
B. Liscum,Penn State Nittany Lion,LCMF3,3,0,2
B. Liscum,Penn State Nittany Lion,"LCMF3, RB, RW",1,0,0
B. Liscum,Penn State Nittany Lion,LDMF,1,0,0
B. Liscum,Penn State Nittany Lion,LW,4,0,1
B. Liscum,Penn State Nittany Lion,"LW, RW",1,0,1
B. Liscum,Penn State Nittany Lion,"LWF, RCMF3",1,0,0
B. Liscum,Penn State Nittany Lion,RAMF,1,0,1
B. Liscum,Penn State Nittany Lion,"RAMF, RCMF3",0,0,1
B. Liscum,Penn State Nittany Lion,RCMF,3,0,0
B. Liscum,Penn State Nittany Lion,"RCMF, RW",1,0,0
B. Liscum,Penn State Nittany Lion,RCMF3,2,0,0
B. Liscum,Penn State Nittany Lion,RW,5,0,1
B. Madore,Penn State Nittany Lion,"AMF, CF",1,0,0
B. Madore,Penn State Nittany Lion,"AMF, LCMF, RCMF",1,0,0
B. Madore,Penn State Nittany Lion,"AMF, RCMF3",1,0,0
B. Madore,Penn State Nittany Lion,"AMF, RWB",1,0,0
B. Madore,Penn State Nittany Lion,CF,1,0,0
B. Madore,Penn State Nittany Lion,"LB, LWB",1,0,0
B. Madore,Penn State Nittany Lion,LW,2,0,0
B. Madore,Penn State Nittany Lion,RW,4,0,1
B. Mayer,Northwestern Wildcats,0,1,0,0
B. Mayer,Northwestern Wildcats,RB,17,0,4
B. Mayer,Northwestern Wildcats,"RB, RB5",1,0,0
B. Mayer,Northwestern Wildcats,"RB, RCB3",2,0,0
B. Mayer,Northwestern Wildcats,RCB3,2,0,0
B. Minzey,Indiana Hoosiers,0,1,0,0
B. Minzey,Indiana Hoosiers,LB,1,0,0
B. Minzey,Indiana Hoosiers,RB,7,0,2
B. Minzey,Indiana Hoosiers,"RB, RCB",1,0,0
B. Minzey,Indiana Hoosiers,RCB3,3,0,0
B. Minzey,Indiana Hoosiers,RW,1,0,0
B. Munson,Michigan State Spartans,LB,10,0,2
B. Munson,Michigan State Spartans,"LB, LWB",1,0,0
B. Saint Martin,Maryland College Park Terrapins,0,3,0,0
B. Saint Martin,Maryland College Park Terrapins,"LB, RB",0,0,1
B. Saint Martin,Maryland College Park Terrapins,"LCMF, RCMF",1,0,0
B. Saint Martin,Maryland College Park Terrapins,RB,3,0,2
B. Saint Martin,Maryland College Park Terrapins,RCB,2,0,0
B. Soto,Marquette Golden Eagles,"AMF, LAMF",1,0,0
B. Soto,Marquette Golden Eagles,"AMF, LAMF, RAMF",1,0,0
B. Soto,Marquette Golden Eagles,"AMF, RAMF",1,0,0
B. Soto,Marquette Golden Eagles,CF,2,1,0
B. Soto,Marquette Golden Eagles,"CF, RAMF",1,0,0
B. Soto,Marquette Golden Eagles,"CF, RWF",1,0,0
B. Soto,Marquette Golden Eagles,"LAMF, RAMF",4,1,1
B. Soto,Marquette Golden Eagles,"LAMF, RAMF, RW",1,0,0
B. Soto,Marquette Golden Eagles,LW,1,0,0
B. Soto,Marquette Golden Eagles,"LW, LWF, RWF",1,0,0
B. Soto,Marquette Golden Eagles,"LW, RW",5,0,1
B. Soto,Marquette Golden Eagles,"LW, RW, CF",0,1,0
B. Soto,Marquette Golden Eagles,"LWB, RW",1,0,0
B. Soto,Marquette Golden Eagles,LWF,2,0,0
B. Soto,Marquette Golden Eagles,"LWF, RAMF, RWF",1,0,0
B. Soto,Marquette Golden Eagles,"LWF, RWF",4,0,1
B. Soto,Marquette Golden Eagles,RAMF,6,2,2
B. Soto,Marquette Golden Eagles,"RAMF, RW, RWF",1,0,0
B. Soto,Marquette Golden Eagles,"RCMF3, RWF",1,0,0
B. Soto,Marquette Golden Eagles,RW,5,0,1
B. Soto,Marquette Golden Eagles,"RW, RWF",1,0,0
B. Soto,Marquette Golden Eagles,RWF,8,0,2
B. Soto,Michigan Wolverines,"AMF, CF",1,0,0
B. Soto,Michigan Wolverines,CF,1,0,0
B. Soto,Michigan Wolverines,"CF, LCMF3",0,0,1
B. Soto,Michigan Wolverines,"CF, LWF",0,0,1
B. Soto,Michigan Wolverines,"CF, LWF, RWF",0,0,1
B. Soto,Michigan Wolverines,"CF, RCMF3",1,0,0
B. Soto,Michigan Wolverines,"LCMF, LW",1,0,0
B. Soto,Michigan Wolverines,"LCMF3, CF",2,0,0
B. Soto,Michigan Wolverines,LW,1,0,0
B. Soto,Michigan Wolverines,"LW, RW",0,0,1
B. Soto,Michigan Wolverines,LWF,4,0,1
B. Thiesen,Maryland College Park Terrapins,LCB,15,0,5
B. Thiesen,Maryland College Park Terrapins,"LCB, LCB3",1,0,0
B. Thiesen,Maryland College Park Terrapins,"LCB, RB",1,0,0
B. Thiesen,Maryland College Park Terrapins,"LCB, RCB",1,0,1
B. Thiesen,Maryland College Park Terrapins,RCB,2,0,0
B. Thiesen,West Virginia Mountaineers,CB,6,0,1
B. Thiesen,West Virginia Mountaineers,"CB, LCB",1,0,0
B. Thiesen,West Virginia Mountaineers,"CB, RCB",1,0,0
B. Thiesen,West Virginia Mountaineers,LCB,6,0,2
B. Thiesen,West Virginia Mountaineers,"LCB, LCB3",1,0,0
B. Thiesen,West Virginia Mountaineers,LCB3,16,3,5
B. Thiesen,West Virginia Mountaineers,RCB3,3,2,0
C. Arce,Michigan State Spartans,0,4,0,1
C. Arce,Michigan State Spartans,"AMF, LDMF",1,0,0
C. Arce,Michigan State Spartans,DMF,0,0,1
C. Arce,Michigan State Spartans,LCMF,2,0,2
C. Arce,Michigan State Spartans,"LCMF, RCMF",0,0,4
C. Arce,Michigan State Spartans,LDMF,3,0,0
C. Arce,Michigan State Spartans,"LDMF, RDMF",3,0,0
C. Arce,Michigan State Spartans,RCMF,2,0,2
C. Arce,Michigan State Spartans,RCMF3,1,0,0
C. Arce,Michigan State Spartans,RDMF,1,0,0
C. Bruletti,Michigan State Spartans,"AMF, DMF",1,0,0
C. Bruletti,Michigan State Spartans,"DMF, LCMF3",1,0,0
C. Bruletti,Michigan State Spartans,LCMF,3,0,0
C. Bruletti,Michigan State Spartans,"LCMF, RCMF",3,0,4
C. Bruletti,Michigan State Spartans,"LCMF, RCMF, RDMF",0,0,1
C. Bruletti,Michigan State Spartans,LDMF,1,0,0
C. Bruletti,Michigan State Spartans,"LDMF, RDMF",3,0,0
C. Bruletti,Michigan State Spartans,RCMF,5,0,4
