player_name,team,Position,Match,Minutes played,Successful Actions,Total Actions,Action Efficiency,Best Position
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - IPFW Mastodons 1:0,110,45,78,0.5769230769230769,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Kentucky Wildcats 1:0,102,33,75,0.44,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Marist Red Foxes 4:0,100,52,77,0.6753246753246753,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Marquette Golden Eagles 2:1,107,48,84,0.5714285714285714,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Maryland College Park Terrapins 1:0,99,39,75,0.52,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Mercer Bears 0:0,94,72,98,0.7346938775510204,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Michigan State Spartans 1:3,90,48,75,0.64,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Milwaukee Panthers 2:1,60,51,68,0.75,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Northwestern Wildcats 2:2,101,45,84,0.5357142857142857,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Ohio State Buckeyes 2:3,114,48,78,0.6153846153846154,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Penn State Nittany Lion 1:1,97,41,76,0.5394736842105263,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - Rutgers Scarlet Knights 1:3,36,12,26,0.46153846153846156,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - UCLA Bruins 4:1,104,34,61,0.5573770491803278,LB
B. Baldvinsson,Wisconsin Badgers,LB,Wisconsin Badgers - UIC Flames 5:1,98,28,54,0.5185185185185185,LB
B. Blevins,Michigan Wolverines,RW,Akron Zips - Michigan Wolverines 0:0,97,29,55,0.5272727272727272,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, RCMF",Bowling Green Falcons - Michigan Wolverines 2:1,115,54,84,0.6428571428571429,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, RCMF",Creighton Bluejays - Michigan Wolverines 3:1,102,60,87,0.6896551724137931,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, LCMF",Duke Blue Devils - Michigan Wolverines 3:0,78,38,68,0.5588235294117647,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, LW",Indiana Hoosiers - Michigan Wolverines 0:0,75,29,45,0.6444444444444445,"LB, LB5"
B. Blevins,Michigan Wolverines,"LAMF, LW, RW",Indiana Hoosiers - Michigan Wolverines 0:1,109,31,43,0.7209302325581395,"LB, LB5"
B. Blevins,Michigan Wolverines,"LW, RW",Indiana Hoosiers - Michigan Wolverines 1:2 (E),66,20,43,0.46511627906976744,"LB, LB5"
B. Blevins,Michigan Wolverines,"LAMF, LW",Indiana Hoosiers - Michigan Wolverines 4:3,98,43,66,0.6515151515151515,"LB, LB5"
B. Blevins,Michigan Wolverines,DMF,Marquette Golden Eagles - Michigan Wolverines 3:0,44,22,48,0.4583333333333333,"LB, LB5"
B. Blevins,Michigan Wolverines,"LAMF, RAMF, RCMF3",Maryland College Park Terrapins - Michigan Wolverines 2:1,92,20,59,0.3389830508474576,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, RCMF",Maryland College Park Terrapins - Michigan Wolverines 2:2,108,47,75,0.6266666666666667,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan State Spartans - Michigan Wolverines 0:0,104,41,61,0.6721311475409836,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, RW",Michigan State Spartans - Michigan Wolverines 1:2 (E),61,19,45,0.4222222222222222,"LB, LB5"
B. Blevins,Michigan Wolverines,"LWB, RWF",Michigan State Spartans - Michigan Wolverines 2:0,98,42,69,0.6086956521739131,"LB, LB5"
B. Blevins,Michigan Wolverines,"LDMF, RCMF",Michigan Wolverines - Akron Zips 1:1,97,31,50,0.62,"LB, LB5"
B. Blevins,Michigan Wolverines,CF,Michigan Wolverines - Bowling Green Falcons 0:0,76,23,41,0.5609756097560976,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Bowling Green Falcons 2:0,109,50,70,0.7142857142857143,"LB, LB5"
B. Blevins,Michigan Wolverines,LW,Michigan Wolverines - Bradley Braves 3:0,83,45,66,0.6818181818181818,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Michigan Wolverines - Chicago State Cougars 2:1,44,26,34,0.7647058823529411,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB, LW, LWF",Michigan Wolverines - Cleveland State Vikings 3:2,87,49,71,0.6901408450704225,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, LAMF, LCMF, RCMF",Michigan Wolverines - Detroit Mercy Titans 1:1 (E),116,70,97,0.7216494845360825,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Detroit Mercy Titans 2:0,115,50,81,0.6172839506172839,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, LWB",Michigan Wolverines - Detroit Mercy Titans 2:1,55,26,37,0.7027027027027027,"LB, LB5"
B. Blevins,Michigan Wolverines,LCMF,Michigan Wolverines - Duke Blue Devils 0:1,75,32,54,0.5925925925925926,"LB, LB5"
B. Blevins,Michigan Wolverines,"LWB, LWF",Michigan Wolverines - Duquesne Duke 0:1,75,35,53,0.660377358490566,"LB, LB5"
B. Blevins,Michigan Wolverines,"LWB, RWF",Michigan Wolverines - Gonzaga Bulldogs 1:0,56,29,43,0.6744186046511628,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Michigan Wolverines - Indiana Hoosiers 0:1 (E),51,27,41,0.6585365853658537,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Indiana Hoosiers 0:5,74,38,55,0.6909090909090909,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB5, LWB",Michigan Wolverines - Indiana Hoosiers 2:2,104,33,56,0.5892857142857143,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, RCMF3",Michigan Wolverines - LMU Lions 1:1,108,40,54,0.7407407407407407,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Loyola Chicago Ramblers 1:0,112,40,55,0.7272727272727273,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, RCMF3",Michigan Wolverines - Loyola Chicago Ramblers 2:1,57,24,37,0.6486486486486487,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Michigan Wolverines - Maryland College Park Terrapins 1:2,106,34,69,0.4927536231884058,"LB, LB5"
B. Blevins,Michigan Wolverines,LB,Michigan Wolverines - Maryland College Park Terrapins 2:0,124,40,70,0.5714285714285714,"LB, LB5"
B. Blevins,Michigan Wolverines,"RW, RWB",Michigan Wolverines - Maryland Terrapins 1:2,61,24,51,0.47058823529411764,"LB, LB5"
B. Blevins,Michigan Wolverines,"CF, RW",Michigan Wolverines - Michigan State Spartans 0:0,87,40,62,0.6451612903225806,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Michigan Wolverines - Michigan State Spartans 1:0,10,1,9,0.1111111111111111,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Michigan Wolverines - Michigan State Spartans 1:0,50,11,22,0.5,"LB, LB5"
B. Blevins,Michigan Wolverines,RAMF,Michigan Wolverines - Michigan State Spartans 2:2 (E),126,19,48,0.3958333333333333,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, LAMF, RDMF",Michigan Wolverines - New Hampshire Wildcats 0:1,79,35,70,0.5,"LB, LB5"
B. Blevins,Michigan Wolverines,LCMF3,Michigan Wolverines - Northwestern Wildcats 3:0,102,40,78,0.5128205128205128,"LB, LB5"
B. Blevins,Michigan Wolverines,RCMF3,Michigan Wolverines - Northwestern Wildcats 3:1,88,40,72,0.5555555555555556,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, LCMF3, LW, RW",Michigan Wolverines - Notre Dame Fighting Irish 0:3,87,39,64,0.609375,"LB, LB5"
B. Blevins,Michigan Wolverines,"LW, RW",Michigan Wolverines - Notre Dame Fighting Irish 1:3,101,31,70,0.44285714285714284,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Oakland Golden Grizzlies 0:0,107,52,79,0.6582278481012658,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Michigan Wolverines - Oakland Golden Grizzlies 2:1,73,32,47,0.6808510638297872,"LB, LB5"
B. Blevins,Michigan Wolverines,RAMF,Michigan Wolverines - Ohio State Buckeyes 1:2,57,15,43,0.3488372093023256,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Michigan Wolverines - Ohio State Buckeyes 1:3,105,45,66,0.6818181818181818,"LB, LB5"
B. Blevins,Michigan Wolverines,LAMF,Michigan Wolverines - Ohio State Buckeyes 2:0,58,25,42,0.5952380952380952,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Michigan Wolverines - Ohio State Buckeyes 3:6,95,42,63,0.6666666666666666,"LB, LB5"
B. Blevins,Michigan Wolverines,LWB,Michigan Wolverines - Oregon State Beavers 1:1,117,49,73,0.6712328767123288,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB, LB5",Michigan Wolverines - Penn State Nittany Lion 2:1,123,53,70,0.7571428571428571,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB5, LCMF3, RCMF3",Michigan Wolverines - Penn State Nittany Lion 2:3,101,56,82,0.6829268292682927,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, RAMF",Michigan Wolverines - Rutgers Scarlet Knights 2:1,54,12,29,0.41379310344827586,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, LW, RCMF",Michigan Wolverines - Rutgers Scarlet Knights 3:2,91,50,68,0.7352941176470589,"LB, LB5"
B. Blevins,Michigan Wolverines,LB,Michigan Wolverines - Washington Huskies 1:1,102,51,74,0.6891891891891891,"LB, LB5"
B. Blevins,Michigan Wolverines,RAMF,Michigan Wolverines - Wisconsin Badgers 1:0,62,27,54,0.5,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, LW, RCMF",Michigan Wolverines - Wisconsin Badgers 1:1,85,26,55,0.4727272727272727,"LB, LB5"
B. Blevins,Michigan Wolverines,RAMF,Michigan Wolverines - Wisconsin Badgers 2:1,42,20,30,0.6666666666666666,"LB, LB5"
B. Blevins,Michigan Wolverines,LW,Northwestern Wildcats - Michigan Wolverines 0:1,91,24,42,0.5714285714285714,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Northwestern Wildcats - Michigan Wolverines 1:0,116,53,85,0.6235294117647059,"LB, LB5"
B. Blevins,Michigan Wolverines,"LWB, RWF",Northwestern Wildcats - Michigan Wolverines 1:3,100,31,60,0.5166666666666667,"LB, LB5"
B. Blevins,Michigan Wolverines,"LW, RW",Northwestern Wildcats - Michigan Wolverines 1:4,61,20,34,0.5882352941176471,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Notre Dame Fighting Irish - Michigan Wolverines 0:1,108,42,57,0.7368421052631579,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Notre Dame Fighting Irish - Michigan Wolverines 3:2,103,41,65,0.6307692307692307,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, RCMF, RW",Oakland Golden Grizzlies - Michigan Wolverines 1:2 (E),102,49,86,0.5697674418604651,"LB, LB5"
B. Blevins,Michigan Wolverines,LCMF,Oakland Golden Grizzlies - Michigan Wolverines 2:1,99,48,68,0.7058823529411765,"LB, LB5"
B. Blevins,Michigan Wolverines,"LCMF, CF",Ohio State Buckeyes - Michigan Wolverines 0:0,95,30,40,0.75,"LB, LB5"
B. Blevins,Michigan Wolverines,RAMF,Ohio State Buckeyes - Michigan Wolverines 2:2,72,34,53,0.6415094339622641,"LB, LB5"
B. Blevins,Michigan Wolverines,"LW, RW",Penn State Nittany Lion - Michigan Wolverines 2:0,46,20,26,0.7692307692307693,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, RW",Penn State Nittany Lion - Michigan Wolverines 2:1,79,15,28,0.5357142857142857,"LB, LB5"
B. Blevins,Michigan Wolverines,"AMF, LW, RW",Penn State Nittany Lion - Michigan Wolverines 4:0,79,28,45,0.6222222222222222,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Penn State Nittany Lion - Michigan Wolverines 4:1,20,6,10,0.6,"LB, LB5"
B. Blevins,Michigan Wolverines,RW,Rutgers Scarlet Knights - Michigan Wolverines 0:1 (E),82,43,63,0.6825396825396826,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Rutgers Scarlet Knights - Michigan Wolverines 1:1,111,69,94,0.7340425531914894,"LB, LB5"
B. Blevins,Michigan Wolverines,LB5,Rutgers Scarlet Knights - Michigan Wolverines 2:1,108,39,58,0.6724137931034483,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB, LB5",UCLA Bruins - Michigan Wolverines 3:3,110,45,58,0.7758620689655172,"LB, LB5"
B. Blevins,Michigan Wolverines,"LB5, LWB",Wisconsin Badgers - Michigan Wolverines 2:1,101,43,71,0.6056338028169014,"LB, LB5"
B. Blevins,Michigan Wolverines,"RAMF, RW",Wisconsin Badgers - Michigan Wolverines 3:2,68,16,39,0.41025641025641024,"LB, LB5"
B. Clagette,Pittsburgh Panthers,0,Akron Zips - Pittsburgh Panthers 2:1,12,2,4,0.5,0
B. Clagette,Pittsburgh Panthers,RB,Clemson Tigers - Pittsburgh Panthers 0:2,47,12,32,0.375,0
B. Clagette,Northwestern Wildcats,RAMF,DePaul Blue Demons - Northwestern Wildcats 1:1,90,12,38,0.3157894736842105,0
B. Clagette,Pittsburgh Panthers,RW,Duke Blue Devils University - Pittsburgh Panthers University 3:4 (E),14,1,8,0.125,0
B. Clagette,Northwestern Wildcats,"RB, RB5, RWF",FGCU Eagles - Northwestern Wildcats 1:0,82,22,50,0.44,0
B. Clagette,Northwestern Wildcats,RB,Indiana Hoosiers - Northwestern Wildcats 4:1,91,23,42,0.5476190476190477,0
B. Clagette,Northwestern Wildcats,CF,Indiana Hoosiers - Northwestern Wildcats 6:1,69,16,33,0.48484848484848486,0
B. Clagette,Northwestern Wildcats,"RAMF, RB5",Maryland College Park Terrapins - Northwestern Wildcats 0:2,80,18,36,0.5,0
B. Clagette,Northwestern Wildcats,RB,Maryland College Park Terrapins - Northwestern Wildcats 1:0,110,25,58,0.43103448275862066,0
B. Clagette,Northwestern Wildcats,RW,Michigan State Spartans - Northwestern Wildcats 1:0,66,11,26,0.4230769230769231,0
B. Clagette,Northwestern Wildcats,RB,Michigan State Spartans - Northwestern Wildcats 1:2,100,27,49,0.5510204081632653,0
B. Clagette,Northwestern Wildcats,RW,Michigan Wolverines - Northwestern Wildcats 3:0,58,22,43,0.5116279069767442,0
B. Clagette,Northwestern Wildcats,RAMF,Milwaukee Panthers - Northwestern Wildcats 1:2,82,19,54,0.35185185185185186,0
B. Clagette,Pittsburgh Panthers,RB,North Carolina Heels University - Pittsburgh Panthers University 3:0,18,15,26,0.5769230769230769,0
B. Clagette,Northwestern Wildcats,RB,Northern Illinois Huskies - Northwestern Wildcats 1:3,59,29,44,0.6590909090909091,0
B. Clagette,Northwestern Wildcats,"RB, RW",Northwestern Wildcats - Chicago State Cougars 3:3,97,37,73,0.5068493150684932,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - DePaul Blue Demons 2:1,48,16,24,0.6666666666666666,0
B. Clagette,Northwestern Wildcats,RB5,Northwestern Wildcats - Drake Bulldogs 2:1,80,13,26,0.5,0
B. Clagette,Northwestern Wildcats,RAMF,Northwestern Wildcats - Green Bay Phoenix 0:0,70,22,45,0.4888888888888889,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - Green Bay Phoenix 2:0,71,25,46,0.5434782608695652,0
B. Clagette,Northwestern Wildcats,"RAMF, RB",Northwestern Wildcats - HBU Huskies 2:1,93,48,82,0.5853658536585366,0
B. Clagette,Northwestern Wildcats,"RB5, RW",Northwestern Wildcats - Indiana Hoosiers 1:0,52,11,24,0.4583333333333333,0
B. Clagette,Northwestern Wildcats,RWB,Northwestern Wildcats - Loyola Chicago Ramblers 0:0,92,50,91,0.5494505494505495,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - Marquette Golden Eagles 1:0,51,11,27,0.4074074074074074,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - Maryland College Park Terrapins 1:1,100,28,55,0.509090909090909,0
B. Clagette,Northwestern Wildcats,"RCMF, RW",Northwestern Wildcats - Maryland College Park Terrapins 1:2,71,15,26,0.5769230769230769,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - Michigan State Spartans 1:2,39,11,13,0.8461538461538461,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - Michigan Wolverines 0:1,52,8,18,0.4444444444444444,0
B. Clagette,Northwestern Wildcats,"CF, RW",Northwestern Wildcats - Michigan Wolverines 1:0,50,8,20,0.4,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - Michigan Wolverines 1:3,109,30,60,0.5,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - Milwaukee Panthers 1:1,82,29,49,0.5918367346938775,0
B. Clagette,Northwestern Wildcats,RAMF,Northwestern Wildcats - NJIT Highlanders 1:0,53,18,39,0.46153846153846156,0
B. Clagette,Northwestern Wildcats,RWB,Northwestern Wildcats - Northern Illinois Huskies 2:1,80,30,52,0.5769230769230769,0
B. Clagette,Northwestern Wildcats,RAMF,Northwestern Wildcats - Ohio State Buckeyes 4:2,46,10,28,0.35714285714285715,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - Penn State Nittany Lion 2:2,100,35,63,0.5555555555555556,0
B. Clagette,Northwestern Wildcats,RAMF,Northwestern Wildcats - Rutgers Scarlet Knights 2:0,46,10,25,0.4,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - St. Thomas Tommies 2:1,81,30,54,0.5555555555555556,0
B. Clagette,Northwestern Wildcats,CF,Northwestern Wildcats - Trine Thunder 4:0,37,8,23,0.34782608695652173,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - UC Riverside Highlanders 2:0,75,19,40,0.475,0
B. Clagette,Northwestern Wildcats,RW,Northwestern Wildcats - UCLA Bruins 0:1,84,23,42,0.5476190476190477,0
B. Clagette,Northwestern Wildcats,RAMF,Northwestern Wildcats - UIC Flames 4:1,69,15,36,0.4166666666666667,0
B. Clagette,Northwestern Wildcats,"CF, RB, RWF",Northwestern Wildcats - Western Michigan Broncos 0:3,95,27,55,0.4909090909090909,0
B. Clagette,Northwestern Wildcats,CF,Northwestern Wildcats - Wisconsin Badgers 0:0,100,21,52,0.40384615384615385,0
B. Clagette,Northwestern Wildcats,RB,Northwestern Wildcats - Wisconsin Badgers 0:1,100,39,62,0.6290322580645161,0
B. Clagette,Northwestern Wildcats,CF,Ohio State Buckeyes - Northwestern Wildcats 2:0,70,11,26,0.4230769230769231,0
B. Clagette,Northwestern Wildcats,RB,Ohio State Buckeyes - Northwestern Wildcats 2:1,103,38,68,0.5588235294117647,0
B. Clagette,Northwestern Wildcats,RAMF,Penn State Nittany Lion - Northwestern Wildcats 2:1,64,19,37,0.5135135135135135,0
B. Clagette,Pittsburgh Panthers,RB,Penn State Nittany Lion - Pittsburgh Panthers 0:1,48,36,50,0.72,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers - Duquesne Duke 7:0,51,37,42,0.8809523809523809,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers - Lehigh Mountain Hawks 2:1,12,8,11,0.7272727272727273,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers - North Carolina Heels 4:0,28,13,21,0.6190476190476191,0
B. Clagette,Pittsburgh Panthers,0,Pittsburgh Panthers - UMass Minutemen 5:1,15,10,14,0.7142857142857143,0
B. Clagette,Pittsburgh Panthers,RW,Pittsburgh Panthers - Virginia Tech Hokies 2:1 (E),13,3,7,0.42857142857142855,0
B. Clagette,Pittsburgh Panthers,0,Pittsburgh Panthers - Virginia Tech Hokies 4:1,19,14,19,0.7368421052631579,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers University - Duquesne Dukes 1:0,82,34,59,0.576271186440678,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers University - Monmouth Hawks 6:1,20,10,14,0.7142857142857143,0
B. Clagette,Pittsburgh Panthers,0,Pittsburgh Panthers University - Notre Dame Fighting Irish University 2:0,3,2,2,1.0,0
B. Clagette,Pittsburgh Panthers,RB,Pittsburgh Panthers University - UCF Knights University 4:0,26,10,16,0.625,0
B. Clagette,Pittsburgh Panthers,0,Pittsburgh Panthers University - Virginia Cavaliers 5:0,9,4,4,1.0,0
B. Clagette,Pittsburgh Panthers,0,Pittsburgh Panthers University - Washington Huskies 3:0,4,0,1,0.0,0
B. Clagette,Northwestern Wildcats,CF,Rutgers Scarlet Knights - Northwestern Wildcats 1:2,94,24,50,0.48,0
B. Clagette,Northwestern Wildcats,RB,Rutgers Scarlet Knights - Northwestern Wildcats 4:2,68,24,43,0.5581395348837209,0
B. Clagette,Northwestern Wildcats,RW,UIC Flames - Northwestern Wildcats 0:1,77,18,36,0.5,0
B. Clagette,Pittsburgh Panthers,RB,Wake Forest Demon Deacon - Pittsburgh Panthers 3:1,85,42,74,0.5675675675675675,0
B. Clagette,Northwestern Wildcats,RW,Washington Huskies - Northwestern Wildcats 2:0,94,14,26,0.5384615384615384,0
B. Clagette,Northwestern Wildcats,"RCMF3, RW",Western Michigan Broncos - Northwestern Wildcats 1:0,58,8,22,0.36363636363636365,0
B. Clagette,Northwestern Wildcats,RAMF,Wisconsin Badgers - Northwestern Wildcats 2:2,39,5,21,0.23809523809523808,0
B. Keating,Rutgers Scarlet Knights,RCB3,Creighton Bluejays - Rutgers Scarlet Knights 6:1,21,6,10,0.6,RCB3
B. Keating,Rutgers Scarlet Knights,0,Indiana Hoosiers - Rutgers Scarlet Knights 1:3,8,4,6,0.6666666666666666,RCB3
B. Keating,Rutgers Scarlet Knights,CF,Lehigh Mountain Hawks - Rutgers Scarlet Knights 0:2,8,4,7,0.5714285714285714,RCB3
B. Keating,Rutgers Scarlet Knights,0,Ohio State Buckeyes - Rutgers Scarlet Knights 2:2,8,6,10,0.6,RCB3
B. Keating,Rutgers Scarlet Knights,0,Penn Quakers - Rutgers Scarlet Knights 3:0,14,2,9,0.2222222222222222,RCB3
B. Keating,Rutgers Scarlet Knights,0,Penn State Nittany Lion - Rutgers Scarlet Knights 1:2,4,0,1,0.0,RCB3
B. Keating,Rutgers Scarlet Knights,"CF, RAMF",Princeton Tigers - Rutgers Scarlet Knights 2:1,23,8,18,0.4444444444444444,RCB3
B. Keating,Rutgers Scarlet Knights,RCMF,Providence Friars - Rutgers Scarlet Knights 1:0,14,1,3,0.3333333333333333,RCB3
B. Keating,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Albany Great Danes 5:1,9,4,7,0.5714285714285714,RCB3
B. Keating,Rutgers Scarlet Knights,CF,Rutgers Scarlet Knights - Indiana Hoosiers 0:1,16,3,8,0.375,RCB3
B. Keating,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Maryland College Park Terrapins 2:3,7,3,5,0.6,RCB3
B. Keating,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Maryland College Park Terrapins 3:1,5,0,3,0.0,RCB3
B. Keating,Rutgers Scarlet Knights,RAMF,Rutgers Scarlet Knights - Ohio State Buckeyes 2:1,11,3,6,0.5,RCB3
B. Keating,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Princeton Tigers 3:1,8,3,4,0.75,RCB3
B. Keating,Rutgers Scarlet Knights,CF,Rutgers Scarlet Knights - Seton Hall Pirates 1:3,13,3,7,0.42857142857142855,RCB3
B. Keating,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - St John's Red Storm 2:2,6,0,1,0.0,RCB3
B. Keating,Rutgers Scarlet Knights,LB,Rutgers Scarlet Knights - UCLA Bruins 0:1,23,5,11,0.45454545454545453,RCB3
B. Keating,Rutgers Scarlet Knights,CF,UCLA Bruins - Rutgers Scarlet Knights 4:0,12,6,12,0.5,RCB3
B. Keating,Rutgers Scarlet Knights,"CF, LWF",Yale Bulldogs - Rutgers Scarlet Knights 1:1,31,8,16,0.5,RCB3
B. LeBel,Louisville Cardinals,LCB,Boston College Eagles - Louisville Cardinals 1:1,102,30,49,0.6122448979591837,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,"RCB, RCB3",Boston College Eagles - Louisville Cardinals 4:0,101,71,96,0.7395833333333334,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,"LCB, LCB3",Clemson Tigers - Louisville Cardinals 5:1,115,48,75,0.64,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,LCB,Clemson Tigers - Louisville Cardinals 5:1,110,40,63,0.6349206349206349,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,LCB,Duke Blue Devils - Louisville Cardinals 3:1,110,77,111,0.6936936936936937,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,LCB,Evansville Purple Aces - Louisville Cardinals 0:2,101,78,87,0.896551724137931,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,LCB,FGCU Eagles - Louisville Cardinals 0:1,104,36,50,0.72,"CB, LCB, LCB3"
B. LeBel,Northwestern Wildcats,"LCMF, RCMF",Indiana Hoosiers - Northwestern Wildcats 6:1,69,17,24,0.7083333333333334,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,"LCB, LCB3",Kentucky Wildcats - Louisville Cardinals 3:1,102,70,88,0.7954545454545454,"CB, LCB, LCB3"
B. LeBel,Louisville Cardinals,LCB,Louisville Cardinals - Bellarmine Knights 1:0 (E),113,94,123,0.7642276422764228,"CB, LCB, LCB3"
